"model","fold","o","p","DLONG","DLAT","autofit_model","autofit_psill","autofit_range","autofit_kappa"
"lm",1,2.02814824729229,1.92799489559915,120.7909597,-28.08390656,NA,NA,NA,NA
"lm",1,1.6094379124341,2.79688569713126,120.49634,-28.08348632,NA,NA,NA,NA
"lm",1,1.09861228866811,2.37284447802581,120.4804101,-28.08088628,NA,NA,NA,NA
"lm",1,0.693147180559945,2.39200078310552,120.4764701,-28.08026628,NA,NA,NA,NA
"lm",1,1.38629436111989,2.39372022110496,120.4753001,-28.08024628,NA,NA,NA,NA
"lm",1,2.23001440015921,2.52851156505078,121.1174201,-28.07990636,NA,NA,NA,NA
"lm",1,2.70805020110221,2.73905285754232,120.24313,-28.07826635,NA,NA,NA,NA
"lm",1,2.56494935746154,3.00099709414687,120.3378199,-28.06657631,NA,NA,NA,NA
"lm",1,1.90210752639692,1.96014765075626,120.8816396,-28.06637668,NA,NA,NA,NA
"lm",1,3.09104245335832,2.65021586770219,120.6484894,-28.06448645,NA,NA,NA,NA
"lm",1,1.90210752639692,2.31212407245678,121.0308799,-28.0601966,NA,NA,NA,NA
"lm",1,2.77258872223978,2.2293054769839,120.9238598,-28.05713663,NA,NA,NA,NA
"lm",1,2.89037175789616,2.4111986376831,120.4611004,-28.05451626,NA,NA,NA,NA
"lm",1,2.83321334405622,2.33650571308674,120.8058496,-28.05330661,NA,NA,NA,NA
"lm",1,3.25809653802148,2.06183500984812,120.6045394,-28.05236643,NA,NA,NA,NA
"lm",1,1.70474809223843,2.22671895585137,120.49549,-28.04883631,NA,NA,NA,NA
"lm",1,2.01490302054226,2.21309060861641,120.5305298,-28.04431637,NA,NA,NA,NA
"lm",1,3.17805383034795,2.38430439854055,120.6294894,-28.03564643,NA,NA,NA,NA
"lm",1,2.63905732961526,2.74279668118867,121.01234,-28.03078656,NA,NA,NA,NA
"lm",1,3.31054301339402,2.44680070806335,120.4737299,-28.02750632,NA,NA,NA,NA
"lm",1,2.89037175789616,2.59771075098861,120.4164199,-28.02698631,NA,NA,NA,NA
"lm",1,2.18605127673809,1.87995455639757,120.8639697,-28.02498664,NA,NA,NA,NA
"lm",1,2.42745407503992,2.20274811211965,120.5026399,-28.01256633,NA,NA,NA,NA
"lm",1,3.25809653802148,2.67906045334796,120.20642,-28.01244641,NA,NA,NA,NA
"lm",1,2.36743606531366,2.10694844019464,120.3734899,-28.00242633,NA,NA,NA,NA
"lm",1,2.484906649788,2.32232252295259,120.8304097,-27.99880664,NA,NA,NA,NA
"lm",1,2.07944154167984,2.28417005919561,120.4773198,-27.99777634,NA,NA,NA,NA
"lm",1,3.7635229971097,2.5744555225938,120.2945699,-27.99707641,NA,NA,NA,NA
"lm",1,2.47653840011748,2.33855394287087,120.4601398,-27.99628633,NA,NA,NA,NA
"lm",1,1.11514159061932,2.33648253279796,120.4597698,-27.99585633,NA,NA,NA,NA
"lm",1,3.8458832029236,2.10065268825878,120.3731599,-27.99482633,NA,NA,NA,NA
"lm",1,3.43559880837949,2.50711939199864,120.4676298,-27.99341634,NA,NA,NA,NA
"lm",1,3.40119738166216,2.50389214590885,120.4676398,-27.99240635,NA,NA,NA,NA
"lm",1,2.484906649788,2.67593786249765,120.6859498,-27.99015638,NA,NA,NA,NA
"lm",1,2.21920348405499,2.52094635882383,120.4592998,-27.99000634,NA,NA,NA,NA
"lm",1,2.53369681395743,2.48078347852763,120.4626998,-27.98998635,NA,NA,NA,NA
