"o","p","region","k","model"
1.09861228866811,3.07159660698891,"3.17653105456858",2,"STK"
3.98898404656427,3.59982069510802,"3.17653105456858",2,"STK"
2.56494935746154,3.06353334009899,"3.17653105456858",2,"STK"
2.30258509299405,3.18624178658519,"3.17653105456858",2,"STK"
4.70048036579242,3.64959142723824,"3.17653105456858",2,"STK"
2.77258872223978,2.02414639548868,"2.22740668891514",2,"STK"
4.27666611901606,3.65312775077178,"3.17653105456858",2,"STK"
5.95064255258773,3.62653220587381,"3.17653105456858",2,"STK"
4.74493212836325,3.50237306429702,"3.17653105456858",2,"STK"
5.63478960316925,3.4309030600826,"3.17653105456858",2,"STK"
2.07944154167984,3.31007386197626,"3.17653105456858",2,"STK"
2.07944154167984,2.78563749656927,"3.17653105456858",2,"STK"
4.97673374242057,3.64782762073032,"3.17653105456858",2,"STK"
2.07944154167984,1.82618489767605,"2.22740668891514",2,"STK"
1.79175946922805,1.69041501730304,"2.22740668891514",2,"STK"
3.78418963391826,2.04490369878919,"2.22740668891514",2,"STK"
2.30258509299405,3.33103673542635,"3.17653105456858",2,"STK"
0.693147180559945,3.26250561927385,"3.17653105456858",2,"STK"
2.52572864430826,3.2629365040463,"3.17653105456858",2,"STK"
0.693147180559945,1.74176266067946,"2.22740668891514",2,"STK"
2.484906649788,1.74765858389133,"2.22740668891514",2,"STK"
4.15966402834274,3.26577431876646,"3.17653105456858",2,"STK"
3.3322045101752,3.26854897681146,"3.17653105456858",2,"STK"
2.68784749378469,3.26840931768349,"3.17653105456858",2,"STK"
3.5945687746427,3.26753241520809,"3.17653105456858",2,"STK"
3.28952066443753,3.26844586161739,"3.17653105456858",2,"STK"
1.84054963339749,3.27426373546846,"3.17653105456858",2,"STK"
3.40119738166216,3.72288200903628,"3.17653105456858",2,"STK"
1.38629436111989,1.66547849613885,"2.22740668891514",2,"STK"
2.07944154167984,1.75496435666264,"2.22740668891514",2,"STK"
2.07944154167984,1.91277185881475,"2.22740668891514",2,"STK"
4.77912349311153,3.71568096950179,"3.17653105456858",2,"STK"
4.77912349311153,3.64225694015345,"3.17653105456858",2,"STK"
6.92657703322272,3.64342278072037,"3.17653105456858",2,"STK"
4.64439089914137,3.59128037394413,"3.17653105456858",2,"STK"
2.30258509299405,3.34868832036455,"3.17653105456858",2,"STK"
3.63758615972639,3.73831282345371,"3.17653105456858",2,"STK"
3.61091791264422,3.7055747229519,"3.17653105456858",2,"STK"
4.38202663467388,3.73609640447905,"3.17653105456858",2,"STK"
1.38629436111989,1.80388579716078,"2.22740668891514",2,"STK"
4.43081679884331,3.73467655888653,"3.17653105456858",2,"STK"
2.83321334405622,3.11167937708038,"3.17653105456858",2,"STK"
2.484906649788,3.0495375558831,"3.17653105456858",2,"STK"
2.89037175789616,3.42269682969683,"3.17653105456858",2,"STK"
4.06044301054642,3.71529304173534,"3.17653105456858",2,"STK"
2.484906649788,3.25138263976763,"3.17653105456858",2,"STK"
4.14313472639153,3.76269516964701,"3.17653105456858",2,"STK"
1.79175946922805,1.7507609169046,"2.22740668891514",2,"STK"
2.07944154167984,3.63454868036066,"3.17653105456858",2,"STK"
2.19722457733622,1.95342301131739,"2.22740668891514",2,"STK"
4.68213122712422,3.3577937410201,"3.17653105456858",2,"STK"
2.484906649788,1.95563186593814,"2.22740668891514",2,"STK"
3.09104245335832,3.44862708155909,"3.17653105456858",2,"STK"
3.13549421592915,3.11973319637706,"3.17653105456858",2,"STK"
2.484906649788,1.97315476110996,"2.22740668891514",2,"STK"
3.13549421592915,3.28803586943592,"3.17653105456858",2,"STK"
2.63905732961526,3.33281337925766,"3.17653105456858",2,"STK"
3.87120101090789,3.42086305803157,"3.17653105456858",2,"STK"
5.01727983681492,3.49482407556553,"3.17653105456858",2,"STK"
4.29045944114839,3.49926622235456,"3.17653105456858",2,"STK"
2.94443897916644,3.49085720354155,"3.17653105456858",2,"STK"
4.30406509320417,3.37695084233398,"3.17653105456858",2,"STK"
3.87120101090789,3.28707431106649,"3.17653105456858",2,"STK"
2.83321334405622,3.46167695801041,"3.17653105456858",2,"STK"
2.56494935746154,2.10258245994771,"2.22740668891514",2,"STK"
3.76120011569356,3.44340959544317,"3.17653105456858",2,"STK"
3.87120101090789,3.72105172793096,"3.17653105456858",2,"STK"
4.39444915467244,3.72457252580617,"3.17653105456858",2,"STK"
3.04452243772342,3.13042850019294,"3.17653105456858",2,"STK"
2.56494935746154,2.13499865887914,"2.22740668891514",2,"STK"
2.94443897916644,3.036210742574,"3.17653105456858",2,"STK"
4.53259949315326,3.45555729616533,"3.17653105456858",2,"STK"
2.07944154167984,3.06867607159078,"3.17653105456858",2,"STK"
