NewID,DLAT,DLONG,Zn_ppm,Lithology,Lithcode,Dlith,Dfault,Elevation,Slope,Aspect,Water,NDVI,MainRd,Road,Mine,SOC,pH
1,-28.51562,120.52131,8,regolith,RE,2.2652,5.0526,443.3770881,0.268354343,341.1116138,0.308255414,0.1701,57.57853931,2.811538617,34.76102034,0.910311612,5.897840622
2,-28.51064,120.48610,38,regolith,RE,4.4579,1.2878,442.7592651,0.268844682,12.68142113,0.517779477,0.19755,57.93084194,1.329837452,38.01393954,0.924044529,5.861375644
3,-28.49414,120.49488,16,regolith,RE,3.0220,3.2182,433.5699456,0.219443085,205.296197,1.378820986,0.19785,55.82901428,2.509101038,36.08743774,0.950374233,5.927626144
4,-28.49214,120.45822,215,regolith,RE,7.0207,0.8191,432.9074691,0.20134932,29.57469319,1.218570284,0.20599,56.40123836,4.915211717,39.53522766,0.949177706,5.912493417
6,-28.48306,120.61358,14,regolith,RE,7.9092,15.7245,419.0227152,0.199973619,217.4583467,0.073184054,0.20001,52.38983905,14.204545,24.58571947,0.945485893,5.948327625
7,-28.48232,120.56470,9,regolith,RE,2.4831,10.5517,423.726884,0.270645097,54.24160783,0.159888857,0.18167,54.52028164,8.518490264,28.97506166,0.923242151,5.828477557
8,-28.46950,120.53508,120,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,8.3611,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
9,-28.46935,120.53746,30,high grade metamorphic rock,HGMR,0.1210,8.5806,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
10,-28.46803,120.53977,35,high grade metamorphic rock,HGMR,0.4162,8.8736,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
11,-28.46803,120.53978,15,high grade metamorphic rock,HGMR,0.4171,8.8745,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
12,-28.46799,120.53974,20,high grade metamorphic rock,HGMR,0.4157,8.8736,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
13,-28.46783,120.53978,9,high grade metamorphic rock,HGMR,0.4288,8.8878,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
14,-28.46782,120.53976,15,high grade metamorphic rock,HGMR,0.4275,8.8867,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
15,-28.46780,120.53329,90,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,8.3255,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
16,-28.46769,120.53678,120,high grade metamorphic rock,HGMR,0.1535,8.6337,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
17,-28.46758,120.53323,31,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,8.3361,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
18,-28.46734,120.53945,5.33,high grade metamorphic rock,HGMR,0.4261,8.8915,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
19,-28.46693,120.53404,70,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,8.4514,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
20,-28.46633,120.53979,137,high grade metamorphic rock,HGMR,0.5171,8.9898,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
22,-28.46429,120.53296,69,high grade metamorphic rock,HGMR,0.0059,8.5537,431.0962777,0.468039539,27.356108,0.164251457,0.17497,52.50458389,7.277054008,30.25770687,0.90117616,5.765260244
23,-28.46124,120.50052,16,regolith,RE,2.9297,6.4434,420.1920008,0.211910956,336.56809,0.006553051,0.19378,51.74710208,6.543375143,33.24113497,0.947399797,5.913864859
24,-28.46110,120.35519,20,regolith,RE,7.0571,11.2339,438.4187331,0.176289725,49.53025949,1.690146768,0.2042,53.9110086,16.56111804,41.55267612,0.929560506,5.987628417
25,-28.45715,120.31014,26,regolith,RE,8.4406,16.1378,449.8378098,0.1573171,57.42299573,0.538975021,0.19238,53.79965186,21.25088888,43.67944852,0.884261511,5.997394511
26,-28.45541,120.53735,75,high grade metamorphic rock,HGMR,1.1053,9.5847,423.1214696,0.44493816,26.25602137,0.763909342,0.19233,51.50484266,8.059282845,29.73620671,0.927776889,5.714869714
27,-28.45513,120.05229,10,regolith,RE,10.3446,44.4154,455.3352053,0.235974667,305.5014065,0.36683539,0.18353,55.9111201,49.65996608,55.84432001,0.909157596,5.948719066
28,-28.44999,120.39436,22,regolith,RE,6.9330,8.0084,430.4020046,0.152106191,15.80835647,1.543885046,0.20537,53.173356,13.50568168,39.2632769,0.951312423,5.918508227
29,-28.44650,120.17125,34,regolith,RE,6.2356,31.4574,485.1711366,0.398420438,36.05685652,0.117323999,0.19662,54.12443381,36.0220175,51.72714662,0.878533127,5.655440314
31,-28.44084,120.28959,26,regolith,RE,8.6308,18.8500,449.864522,0.233472562,46.84475152,0.240242466,0.18146,51.84852708,23.80178958,42.94639594,0.866771566,5.926130717
32,-28.44002,120.20592,16,regolith,RE,8.7228,27.8250,479.8427977,0.374028251,47.1124084,0.300385633,0.17038,52.65662393,33.33443387,48.95846795,0.826567731,5.708483782
33,-28.43879,120.45018,24,regolith,RE,9.0206,6.2881,417.8865758,0.170416181,27.52453466,0.542023045,0.19401,50.71307695,9.98019967,36.93341578,0.964327353,5.83777567
34,-28.43639,120.25857,20,high grade metamorphic rock,HGMR,11.2283,22.2784,461.1806971,0.251195196,15.6535278,0.090108749,0.15638,51.95618152,27.57515013,45.18194759,0.856872671,5.716194351
35,-28.43555,120.65677,9,regolith,RE,13.6454,21.9823,399.3159821,0.06327257,63.92315021,0.427983567,0.18796,45.22924709,16.66620603,17.49301357,0.888457006,5.777352118
36,-28.43470,120.10742,32,regolith,RE,4.5981,38.6624,466.5889678,0.221685453,275.8932752,1.337052189,0.18964,53.59021542,44.26405122,53.48227907,0.904655026,5.956264337
37,-28.43417,120.76773,13,regolith,RE,20.3397,28.7543,404.1103966,0.254116117,203.5536467,1.996559103,0.21381,37.77361636,8.540084664,12.1502907,1.031355412,5.575367348
38,-28.43312,120.74292,22,regolith,RE,22.3008,27.9011,401.7216076,0.145280194,194.9217708,2.264843594,0.23291,39.35818499,10.67323151,12.41683786,0.985235165,5.785322786
39,-28.43101,120.07862,20,regolith,RE,6.3900,41.8819,457.8200842,0.196477163,287.9988772,0.142775538,0.18204,53.16943169,47.19855949,53.08128589,0.9032547,6.097607245
40,-28.42847,120.55299,18,regolith,RE,4.5610,12.9517,405.1930143,0.223823446,14.71605293,1.221779533,0.19845,48.49753145,11.66232205,26.53329891,0.957898671,5.735666549
41,-28.42504,120.12628,24,igneous felsic intrusive,IFI,2.6859,36.8154,482.2695117,0.38557376,231.649109,0.254409429,0.1668,52.12165309,41.58010302,52.52908003,0.851771903,5.844688788
42,-28.42352,120.52832,10,regolith,RE,4.4940,11.6385,406.1970116,0.174873657,36.35458231,0.941574918,0.20523,47.54114047,11.15365722,28.83188189,0.955267814,5.748956091
43,-28.42104,120.29261,22,regolith,RE,7.0949,19.3633,443.8405224,0.277226596,45.26341234,0.056388661,0.18709,49.85030558,24.58695257,41.25995507,0.911080508,5.791056216
45,-28.41644,120.44339,26,regolith,RE,8.9241,8.8033,410.6440741,0.144693244,43.21966293,0.607971619,0.18961,47.7878215,12.63305031,33.97151239,0.933840797,5.830165414
46,-28.41446,120.05543,30,regolith,RE,7.8246,44.7529,450.5335678,0.207311728,292.9932732,2.295232368,0.20229,50.98739956,48.59921698,50.91173198,0.906108802,6.052237225
47,-28.41181,120.38929,26,regolith,RE,3.3743,11.4966,422.3645442,0.162448053,50.26507435,2.456350918,0.20967,49.23366469,16.0744996,35.46247102,0.891839012,5.968959788
48,-28.41126,120.19517,26,regolith,RE,6.3904,29.8309,463.8031125,0.249239306,23.10626744,0.03483709,0.17272,49.89353308,35.16589236,47.46758792,0.866716383,5.9675302
49,-28.41088,120.70028,21,regolith,RE,19.1523,24.7706,399.4238124,0.09221777,195.7580932,0.180977514,0.21362,40.5124645,12.52504707,12.66957071,0.952794116,5.838192392
50,-28.41081,120.48910,30,regolith,RE,7.4353,10.3298,405.7817057,0.161637848,176.812444,2.231942254,0.19434,46.89219453,11.50062227,32.2292048,0.965131209,5.803598999
51,-28.40752,120.09829,36,igneous felsic intrusive,IFI,3.1277,40.2834,466.7967167,0.314353033,236.116096,0.220134402,0.17228,50.46730963,44.6435704,50.36282353,0.872190991,5.869736198
52,-28.40680,120.36390,30,regolith,RE,1.1041,13.7469,426.3489302,0.183446545,111.5821063,0.335952668,0.19232,47.98603368,18.94159051,35.64188454,0.923853614,5.925291664
53,-28.40567,120.24045,18,high grade metamorphic rock,HGMR,11.2130,25.3446,449.7803915,0.285345025,52.59176751,0.297460571,0.17749,48.13743059,30.87566782,43.31163882,0.849805755,5.815616344
54,-28.39938,120.16580,32,regolith,RE,2.9157,33.3407,466.6570564,0.3841574,52.28766907,0.487424531,0.1826,49.34190016,38.02310569,48.90533007,0.868578422,5.740334851
55,-28.39640,120.32527,14,high grade metamorphic rock,HGMR,2.6440,17.7129,433.1696502,0.233791332,307.3567582,0.210610379,0.17316,46.82086512,22.68576853,36.59719773,0.912755696,5.924014479
56,-28.39546,120.77244,16,regolith,RE,17.1469,24.9052,414.6644123,0.179895443,200.9083639,2.453381046,0.2151,34.37711038,5.727514617,8.153663077,0.968556887,5.900773435
57,-28.39467,120.68183,26,regolith,RE,17.8347,22.9313,403.2703519,0.157488592,188.4550961,2.53346026,0.20344,40.2435944,11.68406827,12.58212554,0.955101451,5.803723378
58,-28.39013,120.15079,49,igneous felsic intrusive,IFI,1.1967,35.2505,473.3243091,0.412286116,71.15253781,0.052155082,0.1678,48.74746774,39.05624038,49.05169284,0.800378644,5.687492842
59,-28.38919,120.56237,37,regolith,RE,8.9534,16.9799,399.7442793,0.043431078,163.602205,0.040629035,0.12744,43.52737877,16.44768831,23.6938601,0.913865711,6.073828209
60,-28.38490,120.37496,34,regolith,RE,0.8402,14.8545,424.0170149,0.334441157,86.53216116,0.03075086,0.18866,46.08154445,19.62933955,33.40779903,0.966559321,5.701592387
61,-28.38403,120.66098,26,regolith,RE,16.7459,21.9299,404.7506944,0.156699233,199.4056301,3.044995849,0.1977,40.87373701,12.05774805,13.61574749,0.946152901,5.839066654
62,-28.38371,120.60675,53,regolith,RE,12.1325,20.6594,400.7596284,0.027583152,192.3496469,0.10555048,0.18833,44.00456204,16.50884254,18.98644717,0.913509799,5.848129826
63,-28.38284,120.45307,18,regolith,RE,9.4834,12.5020,404.6953833,0.127961659,62.35552705,2.009675288,0.19053,44.63961456,15.10356267,30.85119514,0.92655481,5.821457921
64,-28.38012,120.25779,36,regolith,RE,10.0306,24.9181,435.4954972,0.200698353,40.87601197,1.87630572,0.18465,44.97159482,28.49689425,39.74137364,0.875944663,5.874624372
65,-28.38009,120.74999,24,regolith,RE,17.0082,22.4367,418.0267328,0.213339257,213.4788589,0.197348612,0.2083,33.75686644,5.794160625,6.346186464,0.944635355,5.897472636
66,-28.37846,120.33861,16,high grade metamorphic rock,HGMR,1.3308,17.9599,427.6238981,0.329441079,309.5962915,0.077869373,0.19265,44.84492876,23.00653359,34.36701885,0.952956047,5.846231801
67,-28.37841,120.40872,26,regolith,RE,4.6557,13.7892,412.4210872,0.137743984,50.51297192,2.518958642,0.19271,44.95642063,18.04006037,31.03322504,0.917430877,5.796776158
68,-28.37591,120.49417,16,regolith,RE,10.0769,14.1296,399.3083907,0.05876419,49.63778592,0,0.16032,42.92856591,15.5000133,29.50891834,0.878541186,6.039772385
69,-28.37397,120.28191,24,regolith,RE,7.4758,23.0552,429.4975075,0.20617708,38.70708104,0.302539022,0.1909,44.85422696,26.45446186,37.79702608,0.888367925,6.000266192
70,-28.36576,120.54918,75,regolith,RE,11.0655,18.0952,398.890484,0.041442322,214.3175692,0,0.11859,41.49165921,17.14606811,25.12351225,0.832029372,6.013961242
71,-28.36232,120.64138,16,regolith,RE,15.5724,19.9765,410.3871882,0.165766881,221.6433719,1.962102071,0.20192,40.27821393,11.50955725,14.20892695,0.906841627,5.907929903
72,-28.36070,120.13050,18,regolith,RE,3.0232,35.5787,451.0563617,0.314428722,269.3356825,0.010362333,0.17243,45.3508072,38.69695646,45.79462661,0.869070563,5.788492583
73,-28.35941,120.05574,30,igneous felsic intrusive,IFI,8.1916,42.7180,442.9730794,0.285281351,325.400549,0.275404108,0.16311,45.00821815,45.00821815,44.92896171,0.848149834,5.758793838
74,-28.35935,120.74894,15,regolith,RE,14.8054,20.2232,425.5497419,0.223455916,200.1776627,0.430810148,0.19286,32.11501951,4.371783839,4.438514545,0.939922126,5.909802398
75,-28.35901,120.22403,34,regolith,RE,9.9962,27.3189,436.3705789,0.251572592,26.65504327,0.22915515,0.19191,43.44909903,30.22151013,41.13834677,0.880022305,5.910833733
76,-28.35746,120.10123,28,igneous felsic intrusive,IFI,4.3389,38.1663,451.697442,0.306266474,28.32172011,0.253280418,0.16343,45.72319876,41.37256178,45.60515727,0.841387518,5.77197882
77,-28.35624,120.46228,18,regolith,RE,7.4576,15.5073,400.7312638,0.074942983,56.9953118,0.477296167,0.19116,41.49354759,15.67919954,27.74038263,0.922448617,5.756564806
78,-28.35220,120.23081,28,regolith,RE,10.9767,26.2523,430.6607045,0.271494006,38.05281793,0.216883887,0.19275,42.30843573,28.82253617,39.72456185,0.90597264,5.90778432
79,-28.35142,120.78140,9,regolith,RE,13.8795,20.8128,432.012291,0.195687363,202.2331474,0.349130952,0.18237,29.6045523,1.551933918,3.444601173,0.900536503,5.924467399
80,-28.35127,120.81204,39,igneous felsic intrusive,IFI,10.8002,19.6035,431.7485605,0.228783732,163.1742302,0.559703094,0.17601,27.49053019,1.343442681,6.255734372,0.929961644,5.763960332
81,-28.34919,120.21644,16,regolith,RE,9.6849,27.1900,433.0243852,0.235096161,36.08678306,0.564672274,0.19557,42.46258992,29.63359694,40.42022686,0.888842505,5.984710222
82,-28.34895,120.47469,50,regolith,RE,6.6889,16.4824,399.6058661,0.029035041,58.92343739,1.125929268,0.18325,40.30855398,14.60965877,26.63213185,0.89813394,5.962683364
83,-28.34769,120.70117,20,regolith,RE,12.4996,17.7834,419.0668203,0.203504726,202.9166167,0.004711618,0.20012,35.21724257,6.425236448,8.216457423,0.936112585,5.903422247
84,-28.34707,120.35321,26,high grade metamorphic rock,HGMR,3.9003,18.5533,422.744115,0.411029657,310.4715451,0.081161745,0.17809,41.93067113,19.40956119,30.76638922,0.962130105,5.734461782
85,-28.34663,120.10934,30,igneous felsic intrusive,IFI,4.9964,36.7923,445.4140357,0.282607593,131.3554938,0.40243014,0.16903,44.95467283,40.03857871,44.82754341,0.874304593,5.857137796
86,-28.34579,121.19841,42,regolith,RE,6.4470,24.9285,495.6484766,0.247024111,132.0063752,0.271912365,0.1736,4.19163526,4.170351027,2.530177998,0.860789732,5.566675956
87,-28.34387,120.39194,18,regolith,RE,5.3934,17.4914,411.4600326,0.254842683,19.0655901,2.155647445,0.1893,41.36762294,16.55495159,28.02767786,0.969642778,5.627028435
88,-28.34156,120.15580,22,regolith,RE,5.5348,32.0677,439.9806894,0.28074404,348.7528655,0.332775098,0.1685,42.67347769,35.11183271,43.04262203,0.897287959,5.797185284
89,-28.33897,120.61966,26,regolith,RE,14.6099,18.2630,411.0563429,0.151113331,204.3157337,0.195445794,0.18511,39.24865324,12.64560832,16.72926274,0.900991441,5.830195023
90,-28.33560,120.58204,17,regolith,RE,12.5317,18.9012,407.9907996,0.162238191,219.5130215,0.339809067,0.18568,37.67674222,13.22866146,20.62310502,0.921436714,5.838570627
91,-28.33466,121.06975,43,igneous volcanic,IV,0.0000,12.5124,474.0310667,0.242375481,213.2869282,0.215341387,0.14932,8.570306746,2.895115068,7.419357894,0.86240255,5.870004742
92,-28.33368,121.21864,38,regolith,RE,8.5870,26.4762,496.3110572,0.238518651,175.247035,0.337991365,0.17131,6.281901474,5.038213739,4.622013277,0.901138741,5.626639869
93,-28.33155,120.54726,46,regolith,RE,9.0388,20.1348,404.0618348,0.156818823,196.963184,0.215072063,0.20032,37.49170225,13.15404513,24.61795127,0.935426944,5.8116319
94,-28.33142,121.20480,18,regolith,RE,7.0617,24.9514,498.4560893,0.241738398,136.9455586,0.163742032,0.17143,4.305277446,3.42713333,2.781946269,0.851648487,5.543117555
95,-28.32967,120.07036,30,igneous felsic intrusive,IFI,8.8847,39.8467,434.4081797,0.238346686,328.8855198,1.404757731,0.17237,42.12750094,42.12750094,42.03758946,0.927349597,5.892921837
96,-28.32945,120.27564,18,regolith,RE,10.1608,21.0005,415.520266,0.235121274,16.86580452,2.155978459,0.19044,39.87418462,23.64956649,34.73969587,0.932792589,5.769272507
97,-28.32749,120.73231,14,regolith,RE,10.8487,16.2772,433.8801808,0.2601635,207.0981255,0.476704711,0.18837,31.02538864,2.795707548,3.769010047,0.902424968,5.801591239
98,-28.32645,120.33454,14,regolith,RE,6.4813,17.1310,407.8313734,0.149345078,19.18062712,0.843237593,0.18669,38.84658727,18.00644476,29.37796608,0.937496966,5.7178273
99,-28.32620,121.08417,27,igneous mafic intrusive,IMI,0.0000,12.9938,483.0034036,0.335346755,235.9589049,0.105276683,0.14659,6.346809608,1.921384999,5.461667154,0.874435045,5.825988691
100,-28.32416,120.96489,67,regolith,RE,1.3885,8.8887,449.9622824,0.306162347,226.6101974,1.205164648,0.15634,16.16011591,2.231056282,1.641953402,0.914137789,5.597956012
101,-28.32348,121.06529,72.5,igneous volcanic,IV,0.0000,11.2628,478.4122801,0.279212748,188.4242746,0.461802232,0.14553,7.948213575,1.9249819,6.436453676,0.851724626,5.881167376
102,-28.31950,120.40505,24,regolith,RE,7.4477,14.7787,403.6238862,0.113727568,36.85720727,0.091330795,0.18327,39.22412951,14.33350115,25.79317407,0.9308314,5.68367376
103,-28.31632,120.49839,28,regolith,RE,4.2015,18.1142,402.9570613,0.174632557,205.5826733,1.502793877,0.20565,35.85750422,10.67978555,22.50535017,0.968179307,5.778385895
104,-28.31613,120.76149,95,igneous felsic intrusive,IFI,11.2604,16.4576,450.4844862,0.339242847,200.7062027,0.747745793,0.16151,27.55039917,0.282113882,1.040897192,0.915399974,5.778029673
105,-28.31585,120.71229,24,regolith,RE,9.0605,14.4589,437.7189742,0.270142943,218.0014549,0.186867252,0.19099,30.98597969,2.170198158,5.656615394,0.91105286,5.861533025
106,-28.31409,120.21318,32,regolith,RE,11.7573,25.0715,421.5724114,0.20942943,22.84876031,3.065506914,0.17411,38.71624644,28.40427991,38.43531349,0.889615271,5.829582318
107,-28.31349,121.12548,27,igneous felsic intrusive,IFI,1.7563,16.0786,498.9636561,0.333147936,231.8564486,0.150438365,0.15378,2.50724067,1.083606969,1.397650716,0.818655651,5.745209325
108,-28.31204,120.06138,33,regolith,RE,11.0259,40.0402,426.5947677,0.191023639,329.1008556,3.441171162,0.1792,40.0303263,40.0303263,39.94726802,0.93283456,5.851367234
109,-28.31024,120.46773,70,regolith,RE,2.3428,15.6852,401.2283567,0.064109241,179.7942119,0.627324347,0.19028,36.62618754,10.71746597,22.79267976,0.943119961,5.943222852
110,-28.30940,120.57486,16,regolith,RE,10.6707,16.5207,411.3211626,0.145872839,214.4841419,0.162635251,0.15875,35.59753684,11.28542255,21.60836772,0.89815629,5.996633638
111,-28.30895,120.12238,30,regolith,RE,8.8369,33.6349,429.3921803,0.232955398,38.34742363,2.961342757,0.19276,40.8457029,37.56218686,41.00282862,0.875171946,5.8657618
112,-28.30738,120.16417,29,regolith,RE,9.4139,29.3717,421.772182,0.220663971,14.78489951,2.924565527,0.18235,38.55151889,32.53722319,38.93659825,0.939535626,5.720343522
113,-28.30737,120.79678,15,regolith,RE,10.7899,15.6684,451.7281735,0.241506983,169.0905028,0.133662811,0.19069,24.32980158,3.402154767,3.881438732,0.905396725,5.86673216
114,-28.30718,120.23352,22,regolith,RE,13.9309,22.7843,415.3629672,0.226134427,31.37945695,2.449991155,0.18059,37.36636035,26.16850316,36.26563988,0.946865662,5.674535145
115,-28.30672,121.00608,75,meta-igneous mafic/ultramafic volcanic,MIMU,0.0000,6.4030,470.0045956,0.487706118,323.4361946,0.097787783,0.15643,12.1171552,0.073087463,1.56356924,0.907862459,5.657267968
116,-28.30305,120.86442,63,high grade metamorphic rock,HGMR,3.4694,12.1439,446.9000087,0.24499928,137.8688897,0.354520792,0.16596,20.60395,5.845080669,5.815489842,0.928520299,5.758394266
117,-28.30227,120.52953,27,regolith,RE,5.6648,18.6348,409.8970782,0.176911027,210.8925715,2.518000251,0.20513,34.55900359,9.975375809,21.76521703,0.930800365,5.856200869
118,-28.30091,120.67174,26,regolith,RE,7.9728,12.6266,431.3319267,0.252962602,218.7580801,0.25922708,0.18526,34.17495123,5.78009207,10.7528737,0.869932767,5.901807484
119,-28.30015,120.35893,24,regolith,RE,9.1252,13.3992,404.2887196,0.063034006,85.55848543,0,0.13224,36.94212966,15.19966731,26.58097304,0.908229279,6.052998937
120,-28.29952,121.09755,26,igneous volcanic,IV,0.0000,12.6125,500.5580605,0.376784043,228.868002,0.021494068,0.14661,3.711076006,0.934914491,3.733335007,0.820914369,5.662497004
121,-28.29935,120.29755,16,regolith,RE,10.9530,16.8864,405.917229,0.031950924,191.1933398,0,0.15651,35.82231799,18.8231012,29.8004498,0.990636288,5.883116384
122,-28.29746,121.19338,36,regolith,RE,7.1421,22.6127,512.0117361,0.266586453,194.4579024,0.013120562,0.14448,4.680682891,0.445979405,1.814374304,0.888341417,5.695182135
123,-28.29698,121.14028,16,igneous felsic intrusive,IFI,3.5942,16.9195,508.0491618,0.274849896,241.0714224,0.178885915,0.1417,0.320640258,0.320640258,0.189109697,0.863947662,5.910476912
124,-28.29676,120.61472,10,regolith,RE,11.7254,13.7629,422.3548147,0.168131415,221.4058251,0.293095227,0.17444,34.35502997,9.020569213,16.83549981,0.868153695,6.057422857
125,-28.29534,121.01559,24,regolith,RE,1.3998,5.5097,467.1585783,0.248734291,305.8834093,0.042093937,0.17034,10.72504103,1.069823087,2.846687002,0.876480623,5.67092115
126,-28.29410,120.48783,22,regolith,RE,1.4707,15.4519,406.3066084,0.189435062,230.5863308,0.447148775,0.23074,34.0406233,8.597747873,20.511841,0.96344195,5.863629559
127,-28.29210,120.88858,19,regolith,RE,0.8749,9.3889,449.0510887,0.255274975,219.2148204,0.067185649,0.15756,18.17025488,7.59168619,4.953258311,0.923238913,5.797559325
128,-28.29086,120.77356,15,regolith,RE,10.2048,14.9357,461.7382714,0.380810561,172.7205573,0.153596486,0.17085,25.37983212,2.495599769,2.885659279,0.890168836,5.613184321
129,-28.28944,120.80632,7,regolith,RE,9.2478,13.4145,459.4453984,0.259999715,190.4360697,0.032254238,0.1614,22.11761769,5.520256462,5.857399519,0.878754418,5.911725765
130,-28.28895,120.32344,8,regolith,RE,10.8223,14.1685,406.6791338,0.058063912,140.3986524,0,0.16651,34.8025824,16.6221713,27.66865665,0.988662463,5.823364741
131,-28.28792,120.47701,20,regolith,RE,0.4762,14.1684,404.8159886,0.202953274,206.3677441,0.359345716,0.17963,33.47387008,7.620998565,19.67838504,0.904308413,5.820226461
132,-28.28500,120.72397,13,regolith,RE,6.1237,11.5221,451.8594703,0.346213602,223.9920301,0.245502484,0.16631,28.23862974,0.42269699,5.996167491,0.904617307,5.813546803
133,-28.28486,120.36800,14,regolith,RE,10.7528,11.4684,403.8089051,0.031998563,167.3418622,0.113791139,0.14592,35.03682681,13.0091966,24.37796609,0.923371659,5.850117135
134,-28.28437,120.86111,72,regolith,RE,3.2066,11.0784,450.9540018,0.192673253,138.9418442,0.105206996,0.15952,18.90569701,7.843129784,7.263214905,0.924569262,5.69802461
135,-28.28414,120.93210,14,igneous felsic intrusive,IFI,3.2025,6.2650,460.0451896,0.270631803,155.732513,0.024107846,0.17123,14.86350699,6.757485856,6.739044535,0.916400246,5.668604287
136,-28.28314,120.34233,20,regolith,RE,11.0616,12.4685,405.1175769,0.041881768,83.61757345,0,0.14595,34.88474992,14.354865,25.62797227,0.87027375,5.95848137
137,-28.28077,120.99641,28,regolith,RE,1.7528,3.4112,463.9918138,0.163134506,174.6171317,0.144861422,0.15866,10.40879481,3.07482678,3.336987861,0.892522231,5.817301533
138,-28.28031,120.45584,20,regolith,RE,1.1429,12.1467,405.8152462,0.154758915,187.6511211,1.509008144,0.19931,33.04385456,7.091263926,19.07202282,0.844296538,5.784831912
139,-28.27848,120.61511,44,regolith,RE,10.5968,11.7709,427.2807192,0.211936943,215.3863767,0.168384698,0.17807,32.40652912,7.403126413,17.28757885,0.915967941,5.907277216
140,-28.27699,120.29645,13,regolith,RE,13.1728,15.2281,410.0368053,0.04969433,132.6357908,0.606211859,0.19423,33.85696362,18.58336357,29.10691751,0.944282416,5.845871858
141,-28.27662,121.04930,11,regolith,RE,2.2170,6.6844,485.0249682,0.315711534,256.0574872,0.199214838,0.17974,6.499207758,3.070942802,3.47922176,0.859099827,5.562545264
142,-28.27564,120.41970,14,regolith,RE,5.1433,10.1473,407.1484539,0.12965405,177.3530593,4.307660095,0.21037,33.93975883,9.109938303,20.41463981,0.921452474,5.721656199
143,-28.27410,120.47154,118,igneous mafic intrusive,IMI,0.0000,12.5887,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
144,-28.27403,120.47018,48,igneous mafic intrusive,IMI,0.0000,12.4874,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
145,-28.27402,120.46984,96,igneous mafic intrusive,IMI,0.0000,12.4629,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
146,-28.27400,120.47007,62,igneous mafic intrusive,IMI,0.0000,12.4771,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
147,-28.27400,120.47075,40,igneous mafic intrusive,IMI,0.0000,12.5246,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
148,-28.27398,120.47041,50,igneous mafic intrusive,IMI,0.0000,12.4991,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
149,-28.27388,120.47104,55,igneous mafic intrusive,IMI,0.0000,12.5346,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
150,-28.27376,120.47138,111,igneous mafic intrusive,IMI,0.0000,12.5483,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
151,-28.27356,120.47537,109,igneous mafic intrusive,IMI,0.0000,12.8175,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
152,-28.27352,120.47542,57,igneous mafic intrusive,IMI,0.0000,12.8178,408.9883823,0.245768187,193.4566392,1.08067715,0.19758,32.50308195,6.624573555,18.68781213,0.847997979,5.839419696
