"k","model","o","p"
2,"hier_rpart",2.39789527279837,2.19061926151594
2,"hier_rpart",2.56494935746154,2.19061926151594
2,"hier_rpart",2.83321334405622,2.56133982192719
2,"hier_rpart",2.99573227355399,2.74088037709559
2,"hier_rpart",3.43398720448515,3.11052121889161
2,"hier_rpart",3.04452243772342,3.11052121889161
2,"hier_rpart",2.30258509299405,2.19061926151594
2,"hier_rpart",1.65441127807683,2.56133982192719
2,"hier_rpart",3.13549421592915,2.56133982192719
2,"hier_rpart",3.3322045101752,2.56133982192719
2,"hier_rpart",3.09104245335832,2.19061926151594
2,"hier_rpart",2.70805020110221,2.56133982192719
2,"hier_rpart",2.19722457733622,2.56133982192719
2,"hier_rpart",3.09104245335832,2.56133982192719
2,"hier_rpart",2.83321334405622,2.19061926151594
2,"hier_rpart",3.80666248977032,2.19061926151594
2,"hier_rpart",3.3322045101752,2.56133982192719
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",2.19722457733622,2.56133982192719
2,"hier_rpart",3.43398720448515,3.11052121889161
2,"hier_rpart",3.66356164612965,3.11052121889161
2,"hier_rpart",3.61091791264422,2.19061926151594
2,"hier_rpart",2.39789527279837,2.23418452480518
2,"hier_rpart",3.49650756146648,2.56133982192719
2,"hier_rpart",3.13549421592915,2.56133982192719
2,"hier_rpart",2.56494935746154,2.74088037709559
2,"hier_rpart",1.6094379124341,1.53495528722163
2,"hier_rpart",1.09861228866811,1.53495528722163
2,"hier_rpart",1.79175946922805,1.53495528722163
2,"hier_rpart",0.693147180559945,1.53495528722163
2,"hier_rpart",2.56494935746154,2.56133982192719
2,"hier_rpart",1.94591014905531,2.19061926151594
2,"hier_rpart",2.12584791449399,1.53495528722163
2,"hier_rpart",1.94591014905531,2.56133982192719
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",1.38629436111989,2.19061926151594
2,"hier_rpart",3.04452243772342,3.11052121889161
2,"hier_rpart",2.30258509299405,2.56133982192719
2,"hier_rpart",1.94591014905531,2.74088037709559
2,"hier_rpart",3.2188758248682,3.11052121889161
2,"hier_rpart",2.89037175789616,2.19061926151594
2,"hier_rpart",2.30258509299405,3.11052121889161
2,"hier_rpart",2.77258872223978,3.11052121889161
2,"hier_rpart",1.50407739677627,2.19061926151594
2,"hier_rpart",2.83321334405622,2.56133982192719
2,"hier_rpart",2.70805020110221,2.74088037709559
2,"hier_rpart",2.77258872223978,3.11052121889161
2,"hier_rpart",3.04452243772342,2.19061926151594
2,"hier_rpart",2.70805020110221,2.56133982192719
2,"hier_rpart",3.17805383034795,2.74088037709559
2,"hier_rpart",2.77258872223978,2.74088037709559
2,"hier_rpart",3.17805383034795,2.19061926151594
2,"hier_rpart",3.17805383034795,2.56133982192719
2,"hier_rpart",3.09104245335832,2.56133982192719
2,"hier_rpart",3.29583686600433,2.75669405513891
2,"hier_rpart",2.56494935746154,2.75669405513891
2,"hier_rpart",2.07944154167984,2.74088037709559
2,"hier_rpart",2.07944154167984,2.74088037709559
2,"hier_rpart",3.24376354037598,2.75669405513891
2,"hier_rpart",2.07944154167984,3.11052121889161
2,"hier_rpart",2.30258509299405,2.56133982192719
2,"hier_rpart",3.40119738166216,2.23418452480518
2,"hier_rpart",3.91202300542815,2.56133982192719
2,"hier_rpart",2.99573227355399,3.11052121889161
